21.86,0.026124
21.88,0.027474
21.9,0.058945
21.92,0.032646
21.94,0.034204
21.96,0.015008
21.98,-0.000023
22.00,-0.058702
22.02,0.020213
22.04,-0.006316
22.06,0.016064
22.08,0.056877
22.1,0.090545
22.12,0.059288
22.14,0.047904
22.16,0.071862
22.18,0.011503
22.2,-0.003192
22.22,-0.065452
22.24,-0.021807
22.26,-0.101656
22.28,-0.046365
22.3,-0.023686
22.32,-0.029815
22.34,-0.010992
22.36,-0.035786
22.38,-0.013159
22.4,-0.015208
22.42,0.015148
22.44,0.031917
22.46,0.06055
22.48,0.032036
22.5,-0.010699
22.52,-0.01809
22.54,0.011813
22.56,0.012701
22.58,-0.009862
22.6,0.033889
22.62,-0.001785
22.64,0.001027
22.66,-0.019198
22.68,0.003121
22.7,0.006564
22.72,0.002402
22.74,0.03002
22.76,0.025411
22.78,0.056821
22.8,0.046396
22.82,0.063287
22.84,0.046521
22.86,0.076406
22.88,0.076559
22.9,0.078964
22.92,0.079908
22.94,0.039232
22.96,0.031564
22.98,0.022993
23.00,0.044755
23.02,0.017175
23.04,0.029211
23.06,0.048829
23.08,0.021556
23.1,0.042086
23.12,0.064073
23.14,0.024171
23.16,0.003886
23.18,-0.005027
23.2,-0.050204
23.22,-0.027892
23.24,-0.002859
23.26,-0.004626
23.28,-0.004768
23.3,-0.009252
23.32,-0.008682
23.34,-0.021049
23.36,-0.035557
23.38,-0.037668
23.4,-0.043091
23.42,-0.050667
23.44,-0.071901
23.46,-0.064946
23.48,-0.059086
23.5,-0.009068
23.52,-0.045997
23.54,-0.00676
23.56,-0.011372
23.58,0.005906
23.6,-0.023979
23.62,0.011664
23.64,-0.025625
23.66,-0.036059
23.68,-0.039972
23.7,-0.0426
23.72,-0.001576
23.74,0.000161
23.76,-0.069323
23.78,-0.010627
23.8,0.000043
23.82,-0.012432
23.84,0.02527
23.86,-0.000235
23.88,0.002121
23.9,-0.004462
23.92,0.00068
23.94,-0.006392
23.96,-0.026749
23.98,0.007579
24.00,-0.025715
24.02,-0.006417
24.04,0.00372
24.06,0.009929
24.08,0.008262
24.1,0.007763
24.12,0.033885
24.14,0.018511
24.16,0.019273
24.18,0.010099
24.2,-0.018645
24.22,0.02383
24.24,0.00774
24.26,0.03761
24.28,0.00902
24.3,0.03599
24.32,0.028198
24.34,0.038025
24.36,0.02826
24.38,0.035494
24.4,0.012592
24.42,0.00564
24.44,-0.028016
24.46,-0.056512
24.48,0.001443
24.5,-0.048754
24.52,-0.063224
24.54,-0.034938
24.56,-0.02141
24.58,-0.007484
24.6,0.041972
24.62,0.031062
24.64,0.036697
24.66,0.030501
24.68,0.028426
24.7,-0.007928
24.72,-0.003654
24.74,-0.041622
24.76,-0.011184
24.78,-0.018876
24.8,-0.010841
24.82,0.01719
24.84,0.020205
24.86,0.017693
24.88,-0.000454
24.9,0.037465
24.92,0.011536
24.94,0.016467
24.96,0.001282
24.98,0.003582
25.00,0.015288
25.02,0.000892
25.04,-0.010098
25.06,0.025318
25.08,0.00417
25.1,0.005419
25.12,0.025019
25.14,0.002852
25.16,0.06265
25.18,0.022968
25.2,0.05958
25.22,-0.003651
25.24,0.03158
25.26,-0.003663
25.28,-0.050338
25.3,-0.012122
25.32,-0.026219
25.34,-0.008372
25.36,-0.009688
25.38,-0.004892
25.4,0.015555
25.42,-0.013807
25.44,0.021197
25.46,0.016084
25.48,0.032027
25.5,0.003427
25.52,0.006482
25.54,-0.010625
25.56,0.02304
25.58,0.002505
25.6,0.018084
25.62,-0.002038
25.64,0.015394
25.66,-0.004524
25.68,0.028296
25.7,0.009147
25.72,0.014921
25.74,-0.006667
25.76,0.016373
25.78,0.002649
25.8,-0.020244
25.82,0.01197
25.84,0.005584
25.86,0.03127
25.88,-0.012533
25.9,0.026333
25.92,0.001982
25.94,0.004188
25.96,0.001923
25.98,0.014089
26.00,-0.006728
26.02,0.006231
26.04,-0.021688
26.06,0.019673
26.08,-0.005591
26.1,0.012799
26.12,0.023061
26.14,0.02016
26.16,0.002841
26.18,0.015216
26.2,0.003728
26.22,-0.001135
26.24,0.011404
26.26,-0.003105
26.28,0.023302
26.3,0.000436
26.32,0.001079
26.34,0.024806
26.36,-0.007994
26.38,0.020122
26.4,-0.003064
26.42,0.027824
26.44,0.003445
26.46,0.032678
26.48,0.027598
26.5,0.012434
26.52,0.027435
26.54,0.018649
26.56,-0.012407
26.58,0.024369
26.6,-0.00836
26.62,0.00437
26.64,0.005272
26.66,0.018755
26.68,0.007822
26.7,0.019169
26.72,0.037209
26.74,-0.006584
26.76,0.024965
26.78,-0.011964
26.8,-0.000191
26.82,-0.027479
26.84,-0.02017
26.86,-0.009564
26.88,0.011117
26.9,-0.019074
26.92,-0.001866
26.94,-0.025072
26.96,0.001423
26.98,-0.008123
27.00,-0.008705
27.02,0.011225
27.04,0.033355
27.06,0.023701
27.08,0.006743
27.1,0.01396
27.12,0.019617
27.14,-0.017305
27.16,0.001084
27.18,-0.016069
27.2,-0.003722
27.22,0.004767
27.24,-0.015312
27.26,0.002326
27.28,0.013472
27.3,-0.00705
27.32,0.002337
27.34,0.018652
27.36,0.024237
27.38,0.028259
27.4,0.014584
27.42,0.014047
27.44,0.011583
27.46,-0.012344
27.48,0.028858
27.5,-0.011683
27.52,0.007807
27.54,0.003922
27.56,0.008832
27.58,-0.019748
27.6,-0.018611
27.62,-0.002681
27.64,-0.021913
27.66,-0.018099
27.68,-0.036383
27.7,-0.010203
27.72,-0.044305
27.74,-0.000887
27.76,-0.019939
27.78,-0.008188
27.8,0.00405
27.82,-0.019808
27.84,-0.009219
27.86,0.029686
27.88,-0.025513
27.9,0.008498
27.92,-0.020464
27.94,0.016256
27.96,0.004512
27.98,-0.001465
28.00,0.027942
28.02,-0.009134
28.04,0.001488
28.06,0.034307
28.08,-0.025022
28.1,0.005914
28.12,0.007465
28.14,0.000311
28.16,0.011342
28.18,-0.010093
28.2,0.004368
28.22,-0.023101
28.24,-0.01787
28.26,-0.005037
28.28,0.012577
28.3,-0.000715
28.32,0.018519
28.34,0.010091
28.36,-0.005293
28.38,0.010001
28.4,-0.029329
28.42,0.025593
28.44,-0.022246
28.46,0.005362
28.48,0.00981
28.5,0.015036
28.52,0.001746
28.54,0.012504
28.56,-0.004666
28.58,-0.004961
28.6,-0.000103
28.62,-0.006853
28.64,0.012321
28.66,-0.002852
28.68,0.007348
28.7,-0.027172
28.72,-0.01098
28.74,-0.013415
28.76,-0.011605
28.78,0.002671
28.8,0.004178
28.82,-0.005722
28.84,0.011319
28.86,0.009609
28.88,0.014423
28.9,0.000808
28.92,0.014659
28.94,-0.007154
28.96,0.031851
28.98,-0.011809
29.00,0.004372
29.02,0.009019
29.04,-0.010238
29.06,0.004695
29.08,0.001746
29.1,-0.004866
29.12,-0.005145
29.14,0.017303
29.16,-0.000283
29.18,0.010034
29.2,-0.010481
29.22,0.003256
29.24,-0.018704
29.26,-0.018772
29.28,0.02619
29.3,-0.018549
29.32,-0.028676
29.34,0.014869
29.36,-0.008519
29.38,-0.027405
29.4,-0.002578
29.42,0.001031
29.44,-0.0581
29.46,0.004744
29.48,0.004381
29.5,-0.005165
29.52,-0.015781
29.54,-0.029995
29.56,-0.022671
29.58,-0.026881
29.6,-0.065523
29.62,-0.038114
29.64,-0.057478
29.66,-0.057444
29.68,-0.026733
29.7,-0.062502
29.72,0.01436
29.74,-0.038123
29.76,-0.01281
29.78,-0.021609
29.8,-0.000845
29.82,-0.030867
29.84,-0.01838
29.86,-0.014612
29.88,-0.037449
29.9,-0.023535
29.92,-0.040089
29.94,-0.006927
29.96,-0.008297
29.98,-0.017151
30.00,0.012471
